address,amount
0x0e45a088495d8be9f8dd6fd783216b52b389c15b,291.237604740462008718
0x215d67998dacd9da4118e4a4899bec60b79987a0,291.049535683858147178
0x9d8cf8e542aba472ed7a1845dd81f06b77b48526,289.353296555625472522
0xc49d1d7ea42481c14dd189610e02e37cfad9860d,285.292738447302941439
0x840695a5fc6bb891552907a492685ff8a74af86f,283.404081370885407623
0x9e7e6ace39a8a13c252bca8ebffd040ba7e23712,283.232701855225569267
0x9c0549c0be87e0bd34524d6a6d50f01ead3dd9e5,282.150000000000000000
0xf9c84e8e62dd21c1ffe01e14b27dd5f417cddea5,282.023163148862921957
0x6b81dcaac574e49f6c1bd04a5eda32bf8b4c4e84,281.472057322606378520
0x414a26eaa23583715d71b3294f0bf5eabdd2eaa8,280.493021012974788823
0xc50b5de09d81b79a6593121ee8b0fd55c58a9a46,280.399400588201518728
0xa73c4a33eece64e31ce81262edea93603a6dc51c,275.691558777071929345
0xc6e2861d007dac67e8d4b62c6620ed8d7706404a,271.235737798297036058
0x303b940e874cbb3dc6b2e81524849ff5a7085f76,268.930773217908753409
0x7acb38d5300d31c9ceafd252c374538cf2578bfe,266.764793469050304825
0x6014ba1e29605cdd33d5d95c01b79275aa494be9,264.999999999999145000
0x4c7512f396536340f598735be36522ec7c61c82a,264.601790692619349161
0xcb27ba694cf38415005b613db0a333cdba00435a,261.192070033649556685
0xb56b7ea833be876aed62fe100517afbdc0af099a,260.922419237070737802
0x1c012b03f1c2dea274d2eeeb566b0eeabfe3af1a,259.038804920704621420
0x7a416cd58e4a452b54c5267a8ae8bd051f4f88cd,258.525439488115323831
0xe6e35dbb3832cdf89a7041b24ea8d0b8c1bc7018,258.309895296157155020
0x8498ffba94585181d6e11896151f0c82113f8aad,257.202232739040219749
0x1ca27890d5a4b4c75035d69ff4bad9e3432ef1ca,255.343998883491011044
0x0014f6555fe59209b251ba9e9b87892379dda751,255.120055853959118943
0x270042a7623a90e6ebe6ae6e3263d61896b46906,254.057197430617004690
0x36aeb8f8863efccf116928f7c2a59eb8f29203f5,253.826485677931490601
0xac878c0f60dac4cd72a4956da2a3c8a46cda1362,252.139006309320086296
0xac6252c5da22911fc71627ea2f366ac25b01bb61,250.425757763833364291
0x668847bdf1a5e5d384dfce1b56736c9df9797d02,250.226034593394893307
0x7ef01aeacb1c00ebb7ce2c1e6b2a0606f79f5630,250.000000000000000000
0xfb5b06ea00af805593240cdbef13f624af4b0a24,247.976935226567126384
0x1616aebe81cf895f38e1301d833ca3eb3887e4a8,247.299464148870147895
0x4c473571ff8dae9ed1bae0c5985c336e61977ecf,239.704435648367085174
0x657b8689b43c3e27a57494392bcf025edd912a3e,238.670840976401545057
0x1e4755695009d33b097eca488f3fbebb037a0fa2,238.290295125842397126
0x619ac409f634fb90b5a6dee498b00abd2c4db52d,238.187294105205979530
0xb44172eb7ef330b3bebda2d9167b3a23e84b271f,237.353299555378698855
0x46ba0c55a29996a43c5f4eda3a86eecfd391106e,236.751206747803182749
0xd2ab6947e912a53bc867922912ba0b7e68513ac9,236.037934706311246446
0xa0e373d0b2f870f15f5119c1c17555cf6ff93e50,235.625055190509770690
0x6922771fcd37986f97a844ae890ebe8445343a29,234.297739620285958637
0x710e64644afc7f566b6c47c70f742ffcc3713ef7,231.779387042287490111
0xe7a3dc1b51fd6230e6598014d3ce7f5fdaa54823,230.448950342477083951
0x5d884affff86e66770b773aa247c3be5c212b1e4,230.224931212190282707
0xa4beb4fbe651b00bc16d472e2e1aa1c26b3d90aa,229.833653019369654110
0x241b48c83c2394b93069589b9741e1462fce092e,228.211656138955603058
0x803e9401b03f36f7ede8d2e4df5036decb8605d9,227.845754087479331985
0xb99ade4ee2f5bafeca950f6a31682f299acb57e0,226.617503119126864253
0x932cf9dca4b14672a3192970904441d49c4be2db,226.365320695005333917
0xcf1a349476594d1a10d03186891b84e932d0cf84,222.711248190433556775
0xd9d23db5632262033ad9f73ac8fbba8d76d00188,222.333624381237246007
0x1501cf2e9afd2624a485e675427609a1932772ec,220.386838452423239334
0xd9417f3c76c9afecbe7df868997526593177a1f4,220.199847411857910429
0x10cb78034a2bd29752b4bc317e2c512bd1f66fee,219.338791676524752408
0x2d8f71a6619744da33045f371edd99c2d0ac6f4f,216.246082113928699885
0xd245026b6fdc76b8cd7d9bb2d3ba560f6d7dd439,215.703341991695071728
0x3d09c4cd9fca7d2ee93af5e54c482e0cc12cf0bb,215.000000000000000000
0x7eafafb98f50e477a8d3015d0f9e0439f30121ef,213.580890682875756938
0x467c8460b5a37aa411e57e99410c06cfb0bfa939,213.000000000000000000
0xa47b6ba0c77d555020cfa07789973fe57122aa74,212.614246937126930753
0xafaef6e6260ebaa6adf90bd836b568b370dca08f,211.927297360865796115
0x09c4f5f30d2e25a83b656aef22660e53a43ad753,211.834891787837176210
0x2b15e377502b491d93f1fb1a6a1b17714c739158,211.744867064166996765
0x0c4bd3f6aba9b1160e85de4fe461c351822d30b0,210.673275079461338547
0x686dfebf95ec7fab763a8f1ef66f67faca5803a9,210.000000000000000000
0x736011b7d04d8a014efdae6a653e3405f3cdc720,209.999999999999430000
0x4eb61f34e7f47c8f8921a3b59cfbc4e6f94a30db,209.999999999999430000
0x1f916bbf39ab189a9e3d9e1823a7b1a8e9e5f204,208.100242561244342149
0x063bc39a94919b6352d1477480524d0fd03e31da,207.830137370727000136
0x7c414c06dc87fdf876db9b27b03f31081c6d9093,206.866505675260981359
0x54472292f6e3173f10d3363acd676779a7a50c1c,206.792322488320485068
0xb1c6cc46c7f16cb385a457e5ecee3e0646f58a68,202.841167877482959913
0x3d7122b32fb5494ef58b7073341d68d22e2933cb,201.844799676485294404
0x0f684d91455d31d9f2612d73013f7d394b4d248d,201.597336672858603831
0xa05c50360517795185f48632143d84943dee4276,201.510674797296151777
0x518a59f52af7de06d9c929c62155f4373dd7bfba,201.130485982652009031
0x5f5fb19bd8d3b137bca263f9b97b42bae1ff13c8,200.771277896683297954
0x4a50dc8745e93481ce40e39333d204cedaaf109f,200.641905486606537411
0xbe9248d9a24c1023e3988b36cbfae3216d82073d,200.132387853238223253
0x9da72be487b964d2afc12d937614e13ecb6f8eaa,200.017111238666298573
0x929d5a005b067754bc3de93cb354282a2e31cbe8,200.000779202087517961
0x37e13db62b270f0f0fa9f6242d0eb45d8de83f28,200.000000000000000000
0xabeea224a28ae17d456b23ac86dbc4dd96c232c3,200.000000000000000000
0x724d5293ff170431fa1c00024dca4dd84bd85e6d,200.000000000000000000
0xbbca1c93c52be859a9abc785bb51ae311244c4bf,197.882649798948051116
0x4adacfb12f2cbe43edd170f478f7a8cfb50a401b,193.033727747849037454
0xa88bfa2b0488843f18219734f7f2a54b1b893af7,192.972597475300516280
0xf85da3db988ccd0b751f37ad403116f4a003a477,192.863585624790977094
0xaee2ae13ebf81d38df5a9ed7013e80ea3f72e39b,191.578121458190799789
0x9a3cafc14d2294371ca9fc260f7523893ea42c25,191.100151953145363759
0x7a6917030b7ac7094bf50c22fc97302b6f6f4c36,190.000000000000000000
0xd4e3f28e219f864b2cf99b3465431aebecbb14b7,189.839987920056840075
0x3804b8f7eb6d2d1dbfe4968d31b36dcf2ea4e231,189.639070076726194884
0x906d4f250d882b01bcd8e177d725cf532975910b,188.800000000000000000
0x7eeaf8b80436d679dba0205b070440213e6c2718,187.834577983231194335
0xd6cfd7ef719b656d34a1314fddab2722b43b4f1f,186.836558792312163602
0xa9a7bf38d2d5a8df2e117e7a3811d78a914fdb23,186.187344022860431360
0x56f608201aa57f4f93cca05f9ea998262d1bb9a1,185.183378364431987412
0x020891d1e23ab9a8a5cdc6def299761c5aee0b22,184.477828323095281240
0x0173a206e85ecf0659f68123192bc7337320ceba,183.212218354595902348
0xdae92dc8849921ad2f6be522e98fceab4b4f85cd,182.948962809494026152
0xd9af7ad05e9834191336d214b205bbd6ea859405,180.921149726661465634
0xba91180083f59686d63268a2bd0baf3f4614a7cf,180.890636460185290119
0x61bb1a09c147f0da4455eb04380d0025ee6c3baf,179.481450526258522524
0x4e90191a5694cc8930f0c50bb67539302a33d7c5,175.717240523210380621
0xced623491e5f03042e7e7cac7dda83b8ecb4f8c6,175.433915703710373201
0x38733d4e6ce4db3a23a7d64560053dd5bb13be2e,175.267760221108221627
0xae9c325ddffa205d0d4d8e686876c03ce5d98f75,174.775134756587244663
0x9c4729374cb7457a63c0ab089f54c94286b6ea10,174.475648140780224075
0x5db112dd1b263ac704e10af7739f73ceeabf3236,174.049178542036944421
0x97ed61233574c1e4c626eeacde69c51be2a615a9,173.836693402894422501
0xc9be25db8186f65bc0ae76c05badc38a176173cb,171.085881851224679618
0xa9438f98df857b49afe08f467bc602a345c2995d,171.054734797864719061
0xfb1ae6a0b2fcec7cd3b4f741b9191bc305d99856,170.555060572041250151
0xd3ea93b78fb9218b43da2113c0b84fe07b34bd9f,170.209005799097312431
0x0c3bab9fa59e41da6725e94c2d774258fd392fa9,169.191026173023827484
0xf75d1fd063a80fa995d8df9c71aabd8050394715,166.528636769664676979
0x5387f820338abb0a9fe313e9eb955bc9e922b82e,166.448192129569233108
0xe0743d39e02332bb3014ef625c6bb80d36bdafbd,166.185603889222076890
0x43dedb96965f36e1f124f4302a3990b51e8cb327,166.054138908464813714
0x6d01e62ecd17388c61584d98e2e41b33c25b1139,165.799108814471387295
0xeb61c8837e820767ce6155865818f0d2cb182188,165.507318186806529915
0x0267940d1897b150ac9601ef00d0e38a5fda3011,165.323632296326376829
0x6f66bf2a5870a5cd06870362788724e3fe23e856,164.851195200996220995
0x52b9f609c385eec41203e11920910a3ff9cbf26f,164.546188874102274590
0x4593de055f6a9d773ebb70f71e8fb47dc1157d56,164.252510484432409302
0x4b016dbb173555a20bc5990eee4e42d4a25a5750,163.806492264704899742
0x4637ad5c0fd928fdbb6468e8a15f9471b285e66c,163.215978327082925545
0xc1d50b3b6f67a4414df85693d5d5e65fe35b399b,161.095852073524894571
0x5650996a9726f4e0b7b5dba023a6c9d1f760c510,160.930858737342901481
0x8c3d68f50dcc24c014cad0f62a9d3a723fada5f8,160.487279940426884039
0x7f01a8b42a1243c705dbc74964125755833ef453,158.792549101655052568
0xf3f5e343f9e70096e9493c967ddf654442139aff,156.646313898828300918
0xaee415e3bd3931a9d8fd06f28c83546333d8338f,156.241541808140252791
0x8aad2005b207b6abd3065b10ef1b8c1df1dd100b,155.636058182555867142
0x7e51148d3359cfe432958dc2f542ae6c059bff15,155.478421693922363324
0xf5f08c6d5052905efca76607462c5d714b185688,154.388226338395458375
0xf6f0af941386d3abb0e7961cb5b209f70d742fb6,153.875250960467612997
0xf4a57ded7c0e4a08311d575b3f1fddf1e5fab778,153.859188678001186285
0xb509bc6d29cd2a994026205a4ad806de7bb74f72,153.717601421555054533
0x13a4f205b122673154033b54b073ed3e77b7ac61,152.961414300764996545
0xe06f6517c72720c83690428efbec94df9d7671dd,151.550779969481892882
0x7a3489af29cb1f4f8cdfb9842d1be47f7d028680,151.300000000000000000
0xce124b52f0559266b041b020ff1c246ca88538d6,150.933472977011946166
0x4776cfb7a14291df695e5ac6a807432c991b4122,150.814947008972636044
0x253a0ff57a587e8ec2bef05e5dceebd77a2bd9ad,150.610625422262018528
0xbf3f35a519488b0443a69d5c1edb1c479ae075bc,150.549471918299057355
0xe09435ce9873122389087a2a8becef874dd88950,150.180641863161122834
0x8ad89b71186ce9e148c85638e59756edee7a6d1e,150.000812876312319209
0xae86583bd7963433bcf2e59971fe2f6fb0cafb6d,150.000000000000000000
0xfee43ec90562519990b085aeb63ea2eb3788d2be,150.000000000000000000
0x86d9dc0fc8bc5ad48373eeefaff4826a081db114,148.112538508519839221
0xe0f1144c84de22e0e9d98480aac512c04d79a278,147.200000000000000000
0xdf5581e24b3a739b692cd47717727aeb0bf4911b,147.017631469004822336
0x0ee1445ad8bbdce6d701f3215d3e940bc027d883,146.397764945593492110
0x6face587e2ede1e00bbfc9350efc92d409e825f4,146.210928981582253245
0xd1707d1696cee3254878bd81b0ae3b7252a06b6e,145.609049971665324925
0xd9c4f0d36dbfa6d4f2268826c01b013c294f7fda,145.155048202657534284
0x43cc26add823f6703ac06b3f5247fe6be813166e,145.031017720236285510
0x6858b993d16ed3a70f8752f0eee67ecfae78cf0c,144.995540443524488657
0x7f40cdca6496f77b0350126d0cff021838c343ee,143.973119482534385955
0x7ca05bc35196a026e3a4a3a59cb5a3033e7b5ace,143.371202427861356676
0x0422b9a68c570e93d56c99038d6cc990ca7bd332,142.258186243292619310
0x073b71aac8440292fdb75cc2be04e3bb6a406960,141.635679916250057785
0x92cb619343bb64033445ed073adecec0d4a4fc47,141.495784522866554794
0x60ac5e048f7237d3c7073ae78e72d9bab4cbcd81,140.627028814125521648
0xda0bbf224e1fae61a749f0c4f1c447fdd2cdbda3,140.615837208178702985
0x87ec5ad535976430546b924ae7fe07f6d52db8e4,139.539592826427057938
0xe0af5924961c541ef151d3528e8e5624a59f9f91,138.796577413220225479
0x0febab6eb7e38299f609424f4b023a54b3a7c338,138.350310198207704783
0xa5f7ebd6a9966b68192378b83487c5dda3375bfb,137.150413682526312448
0x022766b23fef0f84b3c654e954141b0b4e38005c,136.594539226069488351
0xc661575b606995c801066bee21e6e8efd6149480,136.000029851424091648
0xfea02486da302cd1a5197881228c57d51cd32dfe,135.955775600435557537
0xeb08796c93507c375e26df569016c4735b8ee9ed,135.732486836414010125
0x2ba0855c3333a537753ddc8b06cadadc511c7e75,135.225023362935678261
0x7fffb4bc5446d71cea572be15a5758519f1e222a,134.676164032687535011
0xd67a23cadb0bca80a00524f92c1e37926121a64f,134.032460579418326513
0x03f43678c3713f12c695f631d708c5ef64547ecb,133.955541635796242946
0xd9e8b572b7fb4102704d5028317641440897ed4c,133.000000000000000000
